"method","arm","dataset","sample.size","effect_size","truth.model","time.seconds","timed.out","stalled"
"MR-GGI","CSi",310,150,"small","M4",0.0242059230804443,FALSE,FALSE
"MR-GGI","CSi",311,300,"small","M0.1",0.105304002761841,FALSE,FALSE
"MR-GGI","CSi",312,300,"small","M1.1",0.0833530426025391,FALSE,FALSE
"MR-GGI","CSi",313,300,"small","M2.1",0.00966405868530273,FALSE,FALSE
"MR-GGI","CSi",314,300,"small","M3",0.00421905517578125,FALSE,FALSE
"MR-GGI","CSi",315,300,"small","M4",0.0747439861297607,FALSE,FALSE
"MR-GGI","CSi",316,670,"small","M0.1",0.00792789459228516,FALSE,FALSE
"MR-GGI","CSi",317,670,"small","M1.1",0.246938943862915,FALSE,FALSE
"MR-GGI","CSi",318,670,"small","M2.1",0.122010946273804,FALSE,FALSE
"MR-GGI","CSi",319,670,"small","M3",0.0110809803009033,FALSE,FALSE
"MR-GGI","CSi",320,670,"small","M4",0.0655128955841064,FALSE,FALSE
"MR-GGI","CSi",321,1000,"small","M0.1",0.00839686393737793,FALSE,FALSE
"MR-GGI","CSi",322,1000,"small","M1.1",0.151755094528198,FALSE,FALSE
"MR-GGI","CSi",323,1000,"small","M2.1",0.169483184814453,FALSE,FALSE
"MR-GGI","CSi",324,1000,"small","M3",0.334532976150513,FALSE,FALSE
"MR-GGI","CSi",325,1000,"small","M4",0.602159976959229,FALSE,FALSE
"MR-GGI","CSi",326,50,"medium","M0.1",0.00353312492370605,FALSE,FALSE
"MR-GGI","CSi",327,50,"medium","M1.1",0.0355470180511475,FALSE,FALSE
"MR-GGI","CSi",328,50,"medium","M2.1",0.0356009006500244,FALSE,FALSE
"MR-GGI","CSi",329,50,"medium","M3",0.0334019660949707,FALSE,FALSE
"MR-GGI","CSi",330,50,"medium","M4",0.0342049598693848,FALSE,FALSE
"MR-GGI","CSi",331,150,"medium","M0.1",0.00167608261108398,FALSE,FALSE
"MR-GGI","CSi",332,150,"medium","M1.1",0.0131831169128418,FALSE,FALSE
"MR-GGI","CSi",333,150,"medium","M2.1",0.0165259838104248,FALSE,FALSE
"MR-GGI","CSi",334,150,"medium","M3",0.00417590141296387,FALSE,FALSE
"MR-GGI","CSi",335,150,"medium","M4",0.0325849056243896,FALSE,FALSE
"MR-GGI","CSi",336,300,"medium","M0.1",0.00399208068847656,FALSE,FALSE
"MR-GGI","CSi",337,300,"medium","M1.1",0.0951299667358398,FALSE,FALSE
"MR-GGI","CSi",338,300,"medium","M2.1",0.0611889362335205,FALSE,FALSE
"MR-GGI","CSi",339,300,"medium","M3",0.00414085388183594,FALSE,FALSE
"MR-GGI","CSi",340,300,"medium","M4",0.0449800491333008,FALSE,FALSE
"MR-GGI","CSi",341,670,"medium","M0.1",0.00671815872192383,FALSE,FALSE
"MR-GGI","CSi",342,670,"medium","M1.1",0.14624285697937,FALSE,FALSE
"MR-GGI","CSi",343,670,"medium","M2.1",0.11535120010376,FALSE,FALSE
"MR-GGI","CSi",344,670,"medium","M3",0.0177500247955322,FALSE,FALSE
"MR-GGI","CSi",345,670,"medium","M4",0.114706039428711,FALSE,FALSE
"MR-GGI","CSi",346,1000,"medium","M0.1",0.00514912605285645,FALSE,FALSE
"MR-GGI","CSi",347,1000,"medium","M1.1",0.195986986160278,FALSE,FALSE
"MR-GGI","CSi",348,1000,"medium","M2.1",0.257153987884521,FALSE,FALSE
"MR-GGI","CSi",349,1000,"medium","M3",0.181320905685425,FALSE,FALSE
"MR-GGI","CSi",350,1000,"medium","M4",0.122546911239624,FALSE,FALSE
"MR-GGI","CSi",351,50,"large","M0.1",0.00260090827941895,FALSE,FALSE
"MR-GGI","CSi",352,50,"large","M1.1",0.0316989421844482,FALSE,FALSE
"MR-GGI","CSi",353,50,"large","M2.1",0.0241508483886719,FALSE,FALSE
"MR-GGI","CSi",354,50,"large","M3",0.00433087348937988,FALSE,FALSE
"MR-GGI","CSi",355,50,"large","M4",0.0666780471801758,FALSE,FALSE
"MR-GGI","CSi",356,150,"large","M0.1",0.0264599323272705,FALSE,FALSE
"MR-GGI","CSi",357,150,"large","M1.1",0.0260770320892334,FALSE,FALSE
"MR-GGI","CSi",358,150,"large","M2.1",0.0343940258026123,FALSE,FALSE
"MR-GGI","CSi",359,150,"large","M3",0.0229799747467041,FALSE,FALSE
"MR-GGI","CSi",360,150,"large","M4",0.0241508483886719,FALSE,FALSE
"MR-GGI","CSi",361,300,"large","M0.1",0.00415802001953125,FALSE,FALSE
"MR-GGI","CSi",362,300,"large","M1.1",0.0350701808929443,FALSE,FALSE
"MR-GGI","CSi",363,300,"large","M2.1",0.120620965957642,FALSE,FALSE
"MR-GGI","CSi",364,300,"large","M3",0.049248218536377,FALSE,FALSE
"MR-GGI","CSi",365,300,"large","M4",0.0657689571380615,FALSE,FALSE
"MR-GGI","CSi",366,670,"large","M0.1",0.00695395469665527,FALSE,FALSE
"MR-GGI","CSi",367,670,"large","M1.1",0.08296799659729,FALSE,FALSE
"MR-GGI","CSi",368,670,"large","M2.1",0.12045693397522,FALSE,FALSE
"MR-GGI","CSi",369,670,"large","M3",0.0785109996795654,FALSE,FALSE
"MR-GGI","CSi",370,670,"large","M4",0.108944892883301,FALSE,FALSE
"MR-GGI","CSi",371,1000,"large","M0.1",0.0183639526367188,FALSE,FALSE
"MR-GGI","CSi",372,1000,"large","M1.1",0.150364875793457,FALSE,FALSE
"MR-GGI","CSi",373,1000,"large","M2.1",0.191704988479614,FALSE,FALSE
"MR-GGI","CSi",374,1000,"large","M3",0.106625080108643,FALSE,FALSE
"MR-GGI","CSi",375,1000,"large","M4",0.394320964813232,FALSE,FALSE
"MR-GGI","CSi",376,50,"small","M0.1",0.00862312316894531,FALSE,FALSE
"MR-GGI","CSi",377,50,"small","M1.1",0.0098421573638916,FALSE,FALSE
"MR-GGI","CSi",378,50,"small","M2.1",0.0332679748535156,FALSE,FALSE
"MR-GGI","CSi",379,50,"small","M3",0.0161089897155762,FALSE,FALSE
"MR-GGI","CSi",380,50,"small","M4",0.0421841144561768,FALSE,FALSE
"MR-GGI","CSi",381,150,"small","M0.1",0.00179791450500488,FALSE,FALSE
"MR-GGI","CSi",382,150,"small","M1.1",0.00272107124328613,FALSE,FALSE
"MR-GGI","CSi",383,150,"small","M2.1",0.02394700050354,FALSE,FALSE
"MR-GGI","CSi",384,150,"small","M3",0.0140700340270996,FALSE,FALSE
"MR-GGI","CSi",385,150,"small","M4",0.0235400199890137,FALSE,FALSE
"MR-GGI","CSi",386,300,"small","M0.1",0.00394701957702637,FALSE,FALSE
"MR-GGI","CSi",387,300,"small","M1.1",0.00409197807312012,FALSE,FALSE
"MR-GGI","CSi",388,300,"small","M2.1",0.0723841190338135,FALSE,FALSE
"MR-GGI","CSi",389,300,"small","M3",0.00352191925048828,FALSE,FALSE
"MR-GGI","CSi",390,300,"small","M4",0.110167026519775,FALSE,FALSE
"MR-GGI","CSi",391,670,"small","M0.1",0.00746488571166992,FALSE,FALSE
"MR-GGI","CSi",392,670,"small","M1.1",0.161247968673706,FALSE,FALSE
"MR-GGI","CSi",393,670,"small","M2.1",0.0632810592651367,FALSE,FALSE
"MR-GGI","CSi",394,670,"small","M3",0.00611400604248047,FALSE,FALSE
"MR-GGI","CSi",395,670,"small","M4",0.139654874801636,FALSE,FALSE
"MR-GGI","CSi",396,1000,"small","M0.1",0.00730705261230469,FALSE,FALSE
"MR-GGI","CSi",397,1000,"small","M1.1",0.391990900039673,FALSE,FALSE
"MR-GGI","CSi",398,1000,"small","M2.1",0.122392892837524,FALSE,FALSE
"MR-GGI","CSi",399,1000,"small","M3",0.00478816032409668,FALSE,FALSE
"MR-GGI","CSi",400,1000,"small","M4",0.0119278430938721,FALSE,FALSE
"MR-GGI","CSi",401,50,"medium","M0.1",0.00331497192382812,FALSE,FALSE
"MR-GGI","CSi",402,50,"medium","M1.1",0.0151000022888184,FALSE,FALSE
"MR-GGI","CSi",403,50,"medium","M2.1",0.0319020748138428,FALSE,FALSE
"MR-GGI","CSi",404,50,"medium","M3",0.0208330154418945,FALSE,FALSE
"MR-GGI","CSi",405,50,"medium","M4",0.0356879234313965,FALSE,FALSE
"MR-GGI","CSi",406,150,"medium","M0.1",0.00404906272888184,FALSE,FALSE
"MR-GGI","CSi",407,150,"medium","M1.1",0.0163240432739258,FALSE,FALSE
"MR-GGI","CSi",408,150,"medium","M2.1",0.011436939239502,FALSE,FALSE
"MR-GGI","CSi",409,150,"medium","M3",0.0181429386138916,FALSE,FALSE
"MR-GGI","CSi",410,150,"medium","M4",0.0130269527435303,FALSE,FALSE
"MR-GGI","CSi",411,300,"medium","M0.1",0.061445951461792,FALSE,FALSE
"MR-GGI","CSi",412,300,"medium","M1.1",0.0939249992370605,FALSE,FALSE
"MR-GGI","CSi",413,300,"medium","M2.1",0.0752038955688477,FALSE,FALSE
"MR-GGI","CSi",414,300,"medium","M3",0.00493001937866211,FALSE,FALSE
"MR-GGI","CSi",415,300,"medium","M4",0.0301680564880371,FALSE,FALSE
"MR-GGI","CSi",416,670,"medium","M0.1",0.00569415092468262,FALSE,FALSE
"MR-GGI","CSi",417,670,"medium","M1.1",0.122627019882202,FALSE,FALSE
"MR-GGI","CSi",418,670,"medium","M2.1",0.108073949813843,FALSE,FALSE
"MR-GGI","CSi",419,670,"medium","M3",0.168197870254517,FALSE,FALSE
"MR-GGI","CSi",420,670,"medium","M4",0.0588018894195557,FALSE,FALSE
"MR-GGI","CSi",421,1000,"medium","M0.1",0.00543904304504395,FALSE,FALSE
"MR-GGI","CSi",422,1000,"medium","M1.1",0.2325279712677,FALSE,FALSE
"MR-GGI","CSi",423,1000,"medium","M2.1",0.154088973999023,FALSE,FALSE
"MR-GGI","CSi",424,1000,"medium","M3",0.0472288131713867,FALSE,FALSE
"MR-GGI","CSi",425,1000,"medium","M4",0.0834541320800781,FALSE,FALSE
"MR-GGI","CSi",426,50,"large","M0.1",0.0032651424407959,FALSE,FALSE
"MR-GGI","CSi",427,50,"large","M1.1",0.0295329093933105,FALSE,FALSE
"MR-GGI","CSi",428,50,"large","M2.1",0.0298998355865479,FALSE,FALSE
"MR-GGI","CSi",429,50,"large","M3",0.0354399681091309,FALSE,FALSE
"MR-GGI","CSi",430,50,"large","M4",0.035412073135376,FALSE,FALSE
"MR-GGI","CSi",431,150,"large","M0.1",0.00154805183410645,FALSE,FALSE
"MR-GGI","CSi",432,150,"large","M1.1",0.0270190238952637,FALSE,FALSE
"MR-GGI","CSi",433,150,"large","M2.1",0.016876220703125,FALSE,FALSE
"MR-GGI","CSi",434,150,"large","M3",0.0109570026397705,FALSE,FALSE
"MR-GGI","CSi",435,150,"large","M4",0.0123062133789062,FALSE,FALSE
"MR-GGI","CSi",436,300,"large","M0.1",0.049001932144165,FALSE,FALSE
"MR-GGI","CSi",437,300,"large","M1.1",0.0693590641021729,FALSE,FALSE
"MR-GGI","CSi",438,300,"large","M2.1",0.0744998455047607,FALSE,FALSE
"MR-GGI","CSi",439,300,"large","M3",0.0559399127960205,FALSE,FALSE
"MR-GGI","CSi",440,300,"large","M4",0.0441060066223145,FALSE,FALSE
"MR-GGI","CSi",441,670,"large","M0.1",0.103912830352783,FALSE,FALSE
"MR-GGI","CSi",442,670,"large","M1.1",0.12582802772522,FALSE,FALSE
"MR-GGI","CSi",443,670,"large","M2.1",0.124904870986938,FALSE,FALSE
"MR-GGI","CSi",444,670,"large","M3",0.00557422637939453,FALSE,FALSE
"MR-GGI","CSi",445,670,"large","M4",0.048551082611084,FALSE,FALSE
"MR-GGI","CSi",446,1000,"large","M0.1",0.00664901733398438,FALSE,FALSE
"MR-GGI","CSi",447,1000,"large","M1.1",0.202731132507324,FALSE,FALSE
"MR-GGI","CSi",448,1000,"large","M2.1",0.17722487449646,FALSE,FALSE
"MR-GGI","CSi",449,1000,"large","M3",0.396902084350586,FALSE,FALSE
"MR-GGI","CSi",450,1000,"large","M4",0.2880539894104,FALSE,FALSE
"MR-GGI","CSi",451,50,"small","M0.1",0.0295519828796387,FALSE,FALSE
"MR-GGI","CSi",452,50,"small","M1.1",0.0378539562225342,FALSE,FALSE
"MR-GGI","CSi",453,50,"small","M2.1",0.00386404991149902,FALSE,FALSE
"MR-GGI","CSi",454,50,"small","M3",0.0205440521240234,FALSE,FALSE
"MR-GGI","CSi",455,50,"small","M4",0.0154180526733398,FALSE,FALSE
"MR-GGI","CSi",456,150,"small","M0.1",0.0156369209289551,FALSE,FALSE
"MR-GGI","CSi",457,150,"small","M1.1",0.0171589851379395,FALSE,FALSE
"MR-GGI","CSi",458,150,"small","M2.1",0.0113790035247803,FALSE,FALSE
"MR-GGI","CSi",459,150,"small","M3",0.00322389602661133,FALSE,FALSE
"MR-GGI","CSi",460,150,"small","M4",0.0215079784393311,FALSE,FALSE
"MR-GGI","CSi",461,300,"small","M0.1",0.0193519592285156,FALSE,FALSE
"MR-GGI","CSi",462,300,"small","M1.1",0.102187156677246,FALSE,FALSE
"MR-GGI","CSi",463,300,"small","M2.1",0.064162015914917,FALSE,FALSE
"MR-GGI","CSi",464,300,"small","M3",0.00468277931213379,FALSE,FALSE
"MR-GGI","CSi",465,300,"small","M4",0.0638618469238281,FALSE,FALSE
"MR-GGI","CSi",466,670,"small","M0.1",0.124758005142212,FALSE,FALSE
"MR-GGI","CSi",467,670,"small","M1.1",0.151416063308716,FALSE,FALSE
"MR-GGI","CSi",468,670,"small","M2.1",0.164743900299072,FALSE,FALSE
"MR-GGI","CSi",469,670,"small","M3",0.0131480693817139,FALSE,FALSE
"MR-GGI","CSi",470,670,"small","M4",0.00494098663330078,FALSE,FALSE
"MR-GGI","CSi",471,1000,"small","M0.1",0.00565099716186523,FALSE,FALSE
"MR-GGI","CSi",472,1000,"small","M1.1",0.231050968170166,FALSE,FALSE
"MR-GGI","CSi",473,1000,"small","M2.1",0.172219038009644,FALSE,FALSE
"MR-GGI","CSi",474,1000,"small","M3",0.00551199913024902,FALSE,FALSE
"MR-GGI","CSi",475,1000,"small","M4",0.103425025939941,FALSE,FALSE
"MR-GGI","CSi",476,50,"medium","M0.1",0.0150589942932129,FALSE,FALSE
"MR-GGI","CSi",477,50,"medium","M1.1",0.00714302062988281,FALSE,FALSE
"MR-GGI","CSi",478,50,"medium","M2.1",0.0177690982818604,FALSE,FALSE
"MR-GGI","CSi",479,50,"medium","M3",0.0193309783935547,FALSE,FALSE
"MR-GGI","CSi",480,50,"medium","M4",0.0354349613189697,FALSE,FALSE
"MR-GGI","CSi",481,150,"medium","M0.1",0.00238299369812012,FALSE,FALSE
"MR-GGI","CSi",482,150,"medium","M1.1",0.0174319744110107,FALSE,FALSE
"MR-GGI","CSi",483,150,"medium","M2.1",0.0147638320922852,FALSE,FALSE
"MR-GGI","CSi",484,150,"medium","M3",0.0103580951690674,FALSE,FALSE
"MR-GGI","CSi",485,150,"medium","M4",0.0401070117950439,FALSE,FALSE
"MR-GGI","CSi",486,300,"medium","M0.1",0.00412702560424805,FALSE,FALSE
"MR-GGI","CSi",487,300,"medium","M1.1",0.105481863021851,FALSE,FALSE
"MR-GGI","CSi",488,300,"medium","M2.1",0.0960731506347656,FALSE,FALSE
"MR-GGI","CSi",489,300,"medium","M3",0.0976099967956543,FALSE,FALSE
"MR-GGI","CSi",490,300,"medium","M4",0.0641598701477051,FALSE,FALSE
"MR-GGI","CSi",491,670,"medium","M0.1",0.00543618202209473,FALSE,FALSE
"MR-GGI","CSi",492,670,"medium","M1.1",0.185045957565308,FALSE,FALSE
"MR-GGI","CSi",493,670,"medium","M2.1",0.183241844177246,FALSE,FALSE
"MR-GGI","CSi",494,670,"medium","M3",0.0193479061126709,FALSE,FALSE
"MR-GGI","CSi",495,670,"medium","M4",0.154007911682129,FALSE,FALSE
"MR-GGI","CSi",496,1000,"medium","M0.1",0.119614839553833,FALSE,FALSE
"MR-GGI","CSi",497,1000,"medium","M1.1",0.0630390644073486,FALSE,FALSE
"MR-GGI","CSi",498,1000,"medium","M2.1",0.0788140296936035,FALSE,FALSE
"MR-GGI","CSi",499,1000,"medium","M3",0.0293521881103516,FALSE,FALSE
"MR-GGI","CSi",500,1000,"medium","M4",0.0914809703826904,FALSE,FALSE
"MR-GGI","CSi",501,50,"large","M0.1",0.0249640941619873,FALSE,FALSE
"MR-GGI","CSi",502,50,"large","M1.1",0.0305190086364746,FALSE,FALSE
"MR-GGI","CSi",503,50,"large","M2.1",0.0296649932861328,FALSE,FALSE
"MR-GGI","CSi",504,50,"large","M3",0.0474390983581543,FALSE,FALSE
"MR-GGI","CSi",505,50,"large","M4",0.0225100517272949,FALSE,FALSE
"MR-GGI","CSi",506,150,"large","M0.1",0.0150361061096191,FALSE,FALSE
"MR-GGI","CSi",507,150,"large","M1.1",0.0148119926452637,FALSE,FALSE
"MR-GGI","CSi",508,150,"large","M2.1",0.0134539604187012,FALSE,FALSE
"MR-GGI","CSi",509,150,"large","M3",0.0212678909301758,FALSE,FALSE
"MR-GGI","CSi",510,150,"large","M4",0.0263409614562988,FALSE,FALSE
"MR-GGI","CSi",511,300,"large","M0.1",0.0226571559906006,FALSE,FALSE
"MR-GGI","CSi",512,300,"large","M1.1",0.204282999038696,FALSE,FALSE
"MR-GGI","CSi",513,300,"large","M2.1",0.0804040431976318,FALSE,FALSE
"MR-GGI","CSi",514,300,"large","M3",0.00442886352539062,FALSE,FALSE
"MR-GGI","CSi",515,300,"large","M4",0.0506908893585205,FALSE,FALSE
"MR-GGI","CSi",516,670,"large","M0.1",0.0060889720916748,FALSE,FALSE
"MR-GGI","CSi",517,670,"large","M1.1",0.118128061294556,FALSE,FALSE
"MR-GGI","CSi",518,670,"large","M2.1",0.151285886764526,FALSE,FALSE
"MR-GGI","CSi",519,670,"large","M3",0.128199100494385,FALSE,FALSE
"MR-GGI","CSi",520,670,"large","M4",0.181344032287598,FALSE,FALSE
"MR-GGI","CSi",521,1000,"large","M0.1",0.374518156051636,FALSE,FALSE
"MR-GGI","CSi",522,1000,"large","M1.1",0.137730121612549,FALSE,FALSE
"MR-GGI","CSi",523,1000,"large","M2.1",0.0820350646972656,FALSE,FALSE
"MR-GGI","CSi",524,1000,"large","M3",0.378023862838745,FALSE,FALSE
"MR-GGI","CSi",525,1000,"large","M4",0.179002046585083,FALSE,FALSE
"MR-GGI","CSi",526,50,"small","M0.1",0.00386309623718262,FALSE,FALSE
"MR-GGI","CSi",527,50,"small","M1.1",0.0340690612792969,FALSE,FALSE
"MR-GGI","CSi",528,50,"small","M2.1",0.0236821174621582,FALSE,FALSE
"MR-GGI","CSi",529,50,"small","M3",0.0154719352722168,FALSE,FALSE
"MR-GGI","CSi",530,50,"small","M4",0.0016319751739502,FALSE,FALSE
"MR-GGI","CSi",531,150,"small","M0.1",0.0370481014251709,FALSE,FALSE
"MR-GGI","CSi",532,150,"small","M1.1",0.020967960357666,FALSE,FALSE
"MR-GGI","CSi",533,150,"small","M2.1",0.009490966796875,FALSE,FALSE
"MR-GGI","CSi",534,150,"small","M3",0.0495040416717529,FALSE,FALSE
"MR-GGI","CSi",535,150,"small","M4",0.0177819728851318,FALSE,FALSE
"MR-GGI","CSi",536,300,"small","M0.1",0.0856311321258545,FALSE,FALSE
"MR-GGI","CSi",537,300,"small","M1.1",0.0157370567321777,FALSE,FALSE
"MR-GGI","CSi",538,300,"small","M2.1",0.0658049583435059,FALSE,FALSE
"MR-GGI","CSi",539,300,"small","M3",0.00431513786315918,FALSE,FALSE
"MR-GGI","CSi",540,300,"small","M4",0.0817470550537109,FALSE,FALSE
"MR-GGI","CSi",541,670,"small","M0.1",0.00835084915161133,FALSE,FALSE
"MR-GGI","CSi",542,670,"small","M1.1",0.00683188438415527,FALSE,FALSE
"MR-GGI","CSi",543,670,"small","M2.1",0.187487840652466,FALSE,FALSE
"MR-GGI","CSi",544,670,"small","M3",0.0129308700561523,FALSE,FALSE
"MR-GGI","CSi",545,670,"small","M4",0.00697183609008789,FALSE,FALSE
"MR-GGI","CSi",546,1000,"small","M0.1",0.0145101547241211,FALSE,FALSE
"MR-GGI","CSi",547,1000,"small","M1.1",0.329601049423218,FALSE,FALSE
"MR-GGI","CSi",548,1000,"small","M2.1",0.212125062942505,FALSE,FALSE
"MR-GGI","CSi",549,1000,"small","M3",0.00500679016113281,FALSE,FALSE
"MR-GGI","CSi",550,1000,"small","M4",0.198995113372803,FALSE,FALSE
"MR-GGI","CSi",551,50,"medium","M0.1",0.0038599967956543,FALSE,FALSE
"MR-GGI","CSi",552,50,"medium","M1.1",0.0142228603363037,FALSE,FALSE
"MR-GGI","CSi",553,50,"medium","M2.1",0.0117700099945068,FALSE,FALSE
"MR-GGI","CSi",554,50,"medium","M3",0.0153448581695557,FALSE,FALSE
"MR-GGI","CSi",555,50,"medium","M4",0.0148818492889404,FALSE,FALSE
"MR-GGI","CSi",556,150,"medium","M0.1",0.00256609916687012,FALSE,FALSE
"MR-GGI","CSi",557,150,"medium","M1.1",0.0226609706878662,FALSE,FALSE
"MR-GGI","CSi",558,150,"medium","M2.1",0.0123498439788818,FALSE,FALSE
"MR-GGI","CSi",559,150,"medium","M3",0.00236892700195312,FALSE,FALSE
"MR-GGI","CSi",560,150,"medium","M4",0.0347118377685547,FALSE,FALSE
"MR-GGI","CSi",561,300,"medium","M0.1",0.00823402404785156,FALSE,FALSE
"MR-GGI","CSi",562,300,"medium","M1.1",0.057765007019043,FALSE,FALSE
"MR-GGI","CSi",563,300,"medium","M2.1",0.0467100143432617,FALSE,FALSE
"MR-GGI","CSi",564,300,"medium","M3",0.00705695152282715,FALSE,FALSE
"MR-GGI","CSi",565,300,"medium","M4",0.0255699157714844,FALSE,FALSE
"MR-GGI","CSi",566,670,"medium","M0.1",0.00561094284057617,FALSE,FALSE
"MR-GGI","CSi",567,670,"medium","M1.1",0.100903987884521,FALSE,FALSE
"MR-GGI","CSi",568,670,"medium","M2.1",0.114312887191772,FALSE,FALSE
"MR-GGI","CSi",569,670,"medium","M3",0.0806701183319092,FALSE,FALSE
"MR-GGI","CSi",570,670,"medium","M4",0.0931520462036133,FALSE,FALSE
"MR-GGI","CSi",571,1000,"medium","M0.1",0.00619387626647949,FALSE,FALSE
"MR-GGI","CSi",572,1000,"medium","M1.1",0.139639139175415,FALSE,FALSE
"MR-GGI","CSi",573,1000,"medium","M2.1",0.104493141174316,FALSE,FALSE
"MR-GGI","CSi",574,1000,"medium","M3",0.0807449817657471,FALSE,FALSE
"MR-GGI","CSi",575,1000,"medium","M4",0.0951099395751953,FALSE,FALSE
"MR-GGI","CSi",576,50,"large","M0.1",0.0290520191192627,FALSE,FALSE
"MR-GGI","CSi",577,50,"large","M1.1",0.0154590606689453,FALSE,FALSE
"MR-GGI","CSi",578,50,"large","M2.1",0.0335121154785156,FALSE,FALSE
"MR-GGI","CSi",579,50,"large","M3",0.0141899585723877,FALSE,FALSE
"MR-GGI","CSi",580,50,"large","M4",0.013556957244873,FALSE,FALSE
"MR-GGI","CSi",581,150,"large","M0.1",0.0303080081939697,FALSE,FALSE
"MR-GGI","CSi",582,150,"large","M1.1",0.0175199508666992,FALSE,FALSE
"MR-GGI","CSi",583,150,"large","M2.1",0.0118751525878906,FALSE,FALSE
"MR-GGI","CSi",584,150,"large","M3",0.00168299674987793,FALSE,FALSE
"MR-GGI","CSi",585,150,"large","M4",0.0185310840606689,FALSE,FALSE
"MR-GGI","CSi",586,300,"large","M0.1",0.00466799736022949,FALSE,FALSE
"MR-GGI","CSi",587,300,"large","M1.1",0.0756218433380127,FALSE,FALSE
"MR-GGI","CSi",588,300,"large","M2.1",0.0751500129699707,FALSE,FALSE
"MR-GGI","CSi",589,300,"large","M3",0.00392699241638184,FALSE,FALSE
"MR-GGI","CSi",590,300,"large","M4",0.0590510368347168,FALSE,FALSE
"MR-GGI","CSi",591,670,"large","M0.1",0.120715141296387,FALSE,FALSE
"MR-GGI","CSi",592,670,"large","M1.1",0.0540919303894043,FALSE,FALSE
"MR-GGI","CSi",593,670,"large","M2.1",0.0898129940032959,FALSE,FALSE
"MR-GGI","CSi",594,670,"large","M3",0.102704048156738,FALSE,FALSE
"MR-GGI","CSi",595,670,"large","M4",0.125000953674316,FALSE,FALSE
"MR-GGI","CSi",596,1000,"large","M0.1",0.0964710712432861,FALSE,FALSE
"MR-GGI","CSi",597,1000,"large","M1.1",0.22993803024292,FALSE,FALSE
"MR-GGI","CSi",598,1000,"large","M2.1",0.109812021255493,FALSE,FALSE
"MR-GGI","CSi",599,1000,"large","M3",0.156639099121094,FALSE,FALSE
"MR-GGI","CSi",600,1000,"large","M4",0.1370530128479,FALSE,FALSE
"MR-GGI","CSi",601,50,"small","M0.1",0.00141096115112305,FALSE,FALSE
"MR-GGI","CSi",602,50,"small","M1.1",0.00934290885925293,FALSE,FALSE
"MR-GGI","CSi",603,50,"small","M2.1",0.00690388679504395,FALSE,FALSE
"MR-GGI","CSi",604,50,"small","M3",0.00817513465881348,FALSE,FALSE
"MR-GGI","CSi",605,50,"small","M4",0.00983595848083496,FALSE,FALSE
"MR-GGI","CSi",606,150,"small","M0.1",0.0015411376953125,FALSE,FALSE
"MR-GGI","CSi",607,150,"small","M1.1",0.00156402587890625,FALSE,FALSE
"MR-GGI","CSi",608,150,"small","M2.1",0.0246610641479492,FALSE,FALSE
"MR-GGI","CSi",609,150,"small","M3",0.00318598747253418,FALSE,FALSE
"MR-GGI","CSi",610,150,"small","M4",0.029620885848999,FALSE,FALSE
"MR-GGI","CSi",611,300,"small","M0.1",0.0044560432434082,FALSE,FALSE
"MR-GGI","CSi",612,300,"small","M1.1",0.125177145004272,FALSE,FALSE
"MR-GGI","CSi",613,300,"small","M2.1",0.0892770290374756,FALSE,FALSE
"MR-GGI","CSi",614,300,"small","M3",0.103192090988159,FALSE,FALSE
"MR-GGI","CSi",615,300,"small","M4",0.0844671726226807,FALSE,FALSE
"MR-GGI","CSi",616,670,"small","M0.1",0.134303092956543,FALSE,FALSE
"MR-GGI","CSi",617,670,"small","M1.1",0.0987241268157959,FALSE,FALSE
"MR-GGI","CSi",618,670,"small","M2.1",0.148767948150635,FALSE,FALSE
"MR-GGI","CSi",619,670,"small","M3",0.00570106506347656,FALSE,FALSE
"MR-GGI","CSi",620,670,"small","M4",0.163067102432251,FALSE,FALSE
"MR-GGI","CSi",621,1000,"small","M0.1",0.0162889957427979,FALSE,FALSE
"MR-GGI","CSi",622,1000,"small","M1.1",0.218501806259155,FALSE,FALSE
"MR-GGI","CSi",623,1000,"small","M2.1",0.140607118606567,FALSE,FALSE
"MR-GGI","CSi",624,1000,"small","M3",0.0161318778991699,FALSE,FALSE
"MR-GGI","CSi",625,1000,"small","M4",0.136847019195557,FALSE,FALSE
"MR-GGI","CSi",626,50,"medium","M0.1",0.0243210792541504,FALSE,FALSE
"MR-GGI","CSi",627,50,"medium","M1.1",0.020456075668335,FALSE,FALSE
"MR-GGI","CSi",628,50,"medium","M2.1",0.0281779766082764,FALSE,FALSE
"MR-GGI","CSi",629,50,"medium","M3",0.0077059268951416,FALSE,FALSE
"MR-GGI","CSi",630,50,"medium","M4",0.010775089263916,FALSE,FALSE
"MR-GGI","CSi",631,150,"medium","M0.1",0.00142192840576172,FALSE,FALSE
"MR-GGI","CSi",632,150,"medium","M1.1",0.0376980304718018,FALSE,FALSE
"MR-GGI","CSi",633,150,"medium","M2.1",0.0175459384918213,FALSE,FALSE
"MR-GGI","CSi",634,150,"medium","M3",0.0328710079193115,FALSE,FALSE
"MR-GGI","CSi",635,150,"medium","M4",0.0562698841094971,FALSE,FALSE
"MR-GGI","CSi",636,300,"medium","M0.1",0.034318208694458,FALSE,FALSE
"MR-GGI","CSi",637,300,"medium","M1.1",0.0486209392547607,FALSE,FALSE
